state,year,Month,Unemployed_prct
Minnesota,2002,9,4.4
Mississippi,2002,9,6.5
Missouri,2002,9,5.3
Montana,2002,9,4.3
Nebraska,2002,9,3.6
Nevada,2002,9,5.4
New Hampshire,2002,9,4.5
New Jersey,2002,9,5.8
New Mexico,2002,9,5.6
New York,2002,9,6
New York city,2002,9,7.9
North Carolina,2002,9,6.4
North Dakota,2002,9,3.8
Ohio,2002,9,5.6
Oklahoma,2002,9,4.7
Oregon,2002,9,7.3
Pennsylvania,2002,9,5.6
Rhode Island,2002,9,5.1
South Carolina,2002,9,5.7
South Dakota,2002,9,3.1
Tennessee,2002,9,4.8
Texas,2002,9,6.4
Utah,2002,9,5.9
Vermont,2002,9,4.1
Virginia,2002,9,4.2
Washington,2002,9,7.3
West Virginia,2002,9,6
Wisconsin,2002,9,5.3
Wyoming,2002,9,4
Alabama,2002,10,5.8
Alaska,2002,10,7.5
Arizona,2002,10,6.1
Arkansas,2002,10,5.4
California,2002,10,6.7
Los Angeles County,2002,10,6.6
Colorado,2002,10,5.6
Connecticut,2002,10,5
Delaware,2002,10,3.9
District of Columbia,2002,10,6.3
Florida,2002,10,5.4
Georgia,2002,10,5
Hawaii,2002,10,3.8
Idaho,2002,10,5.4
Illinois,2002,10,6.5
Indiana,2002,10,5
Iowa,2002,10,4
Kansas,2002,10,5.1
Kentucky,2002,10,5.7
Louisiana,2002,10,6.2
Maine,2002,10,4.5
Maryland,2002,10,4.3
Massachusetts,2002,10,5.5
Michigan,2002,10,6.1
Minnesota,2002,10,4.4
Mississippi,2002,10,6.5
Missouri,2002,10,5.3
Montana,2002,10,4.3
Nebraska,2002,10,3.6
Nevada,2002,10,5.3
New Hampshire,2002,10,4.5
New Jersey,2002,10,5.8
New Mexico,2002,10,5.6
New York,2002,10,6.1
New York city,2002,10,8.1
North Carolina,2002,10,6.4
North Dakota,2002,10,3.8
Ohio,2002,10,5.7
Oklahoma,2002,10,4.8
Oregon,2002,10,7.3
Pennsylvania,2002,10,5.6
Rhode Island,2002,10,5.1
South Carolina,2002,10,5.9
South Dakota,2002,10,3.1
Tennessee,2002,10,4.8
Texas,2002,10,6.5
Utah,2002,10,5.9
Vermont,2002,10,4.2
Virginia,2002,10,4.2
Washington,2002,10,7.3
West Virginia,2002,10,6
Wisconsin,2002,10,5.4
Wyoming,2002,10,4.1
Alabama,2002,11,5.8
Alaska,2002,11,7.5
Arizona,2002,11,6.1
Arkansas,2002,11,5.4
California,2002,11,6.8
Los Angeles County,2002,11,6.6
Colorado,2002,11,5.7
Connecticut,2002,11,5.1
Delaware,2002,11,4
District of Columbia,2002,11,6.4
Florida,2002,11,5.4
Georgia,2002,11,5
Hawaii,2002,11,3.7
Idaho,2002,11,5.5
Illinois,2002,11,6.6
Indiana,2002,11,5
Iowa,2002,11,4.1
Kansas,2002,11,5.1
Kentucky,2002,11,5.8
Louisiana,2002,11,6.2
Maine,2002,11,4.6
Maryland,2002,11,4.3
Massachusetts,2002,11,5.5
Michigan,2002,11,6.2
Minnesota,2002,11,4.4
Mississippi,2002,11,6.5
Missouri,2002,11,5.3
Montana,2002,11,4.4
Nebraska,2002,11,3.7
Nevada,2002,11,5.3
New Hampshire,2002,11,4.5
New Jersey,2002,11,5.9
New Mexico,2002,11,5.6
New York,2002,11,6.1
New York city,2002,11,8.2
North Carolina,2002,11,6.5
North Dakota,2002,11,3.8
Ohio,2002,11,5.8
Oklahoma,2002,11,4.9
Oregon,2002,11,7.5
Pennsylvania,2002,11,5.7
Rhode Island,2002,11,5.2
South Carolina,2002,11,6.1
South Dakota,2002,11,3.2
Tennessee,2002,11,4.9
Texas,2002,11,6.5
Utah,2002,11,5.9
Vermont,2002,11,4.2
Virginia,2002,11,4.2
Washington,2002,11,7.3
West Virginia,2002,11,6
Wisconsin,2002,11,5.4
Wyoming,2002,11,4.2
Alabama,2002,12,5.8
Alaska,2002,12,7.6
Arizona,2002,12,6.1
Arkansas,2002,12,5.5
California,2002,12,6.8
Los Angeles County,2002,12,6.6
Colorado,2002,12,5.7
Connecticut,2002,12,5.2
Delaware,2002,12,4.1
District of Columbia,2002,12,6.5
Florida,2002,12,5.4
Georgia,2002,12,5
Hawaii,2002,12,3.7
Idaho,2002,12,5.5
Illinois,2002,12,6.6
Indiana,2002,12,5
Iowa,2002,12,4.2
Kansas,2002,12,5.1
Kentucky,2002,12,5.9
Louisiana,2002,12,6.3
Maine,2002,12,4.7
Maryland,2002,12,4.4
Massachusetts,2002,12,5.6
Michigan,2002,12,6.4
Minnesota,2002,12,4.4
Mississippi,2002,12,6.5
Missouri,2002,12,5.3
Montana,2002,12,4.4
Nebraska,2002,12,3.7
Nevada,2002,12,5.3
New Hampshire,2002,12,4.5
New Jersey,2002,12,5.9
New Mexico,2002,12,5.6
New York,2002,12,6.2
New York city,2002,12,8.4
North Carolina,2002,12,6.5
North Dakota,2002,12,3.8
Ohio,2002,12,5.9
Oklahoma,2002,12,5.1
Oregon,2002,12,7.6
Pennsylvania,2002,12,5.8
Rhode Island,2002,12,5.3
South Carolina,2002,12,6.3
South Dakota,2002,12,3.3
Tennessee,2002,12,5
Texas,2002,12,6.6
Utah,2002,12,5.9
Vermont,2002,12,4.3
Virginia,2002,12,4.2
Washington,2002,12,7.3
West Virginia,2002,12,6.1
Wisconsin,2002,12,5.5
Wyoming,2002,12,4.3
Alabama,2006,1,4.1
Alaska,2006,1,6.9
Arizona,2006,1,4.5
Arkansas,2006,1,5
California,2006,1,5
Los Angeles County,2006,1,5.1
Colorado,2006,1,4.6
Connecticut,2006,1,4.5
Delaware,2006,1,4
District of Columbia,2006,1,5.7
Florida,2006,1,3.2
Georgia,2006,1,5
Hawaii,2006,1,2.7
Idaho,2006,1,3.8
Illinois,2006,1,5.1
Indiana,2006,1,5.2
Iowa,2006,1,3.9
Kansas,2006,1,4.6
Kentucky,2006,1,6
Louisiana,2006,1,4.9
Maine,2006,1,4.5
Maryland,2006,1,3.8
Massachusetts,2006,1,4.9
Michigan,2006,1,6.8
Minnesota,2006,1,4.1
Mississippi,2006,1,7.4
Missouri,2006,1,5
Montana,2006,1,3.9
Nebraska,2006,1,3.4
Nevada,2006,1,3.9
New Hampshire,2006,1,3.4
New Jersey,2006,1,4.9
New Mexico,2006,1,4.4
New York,2006,1,4.8
New York city,2006,1,5.5
North Carolina,2006,1,4.7
North Dakota,2006,1,3.2
Ohio,2006,1,5.5
Oklahoma,2006,1,4
Oregon,2006,1,5.6
Pennsylvania,2006,1,4.7
Rhode Island,2006,1,5.1
South Carolina,2006,1,6.6
South Dakota,2006,1,3.2
Tennessee,2006,1,5.3
Texas,2006,1,5.2
Utah,2006,1,3.5
Vermont,2006,1,3.5
Virginia,2006,1,3.2
Washington,2006,1,5.1
West Virginia,2006,1,4.7
Wisconsin,2006,1,4.7
Wyoming,2006,1,3.4
Alabama,2006,2,4.1
Alaska,2006,2,6.9
Arizona,2006,2,4.4
Arkansas,2006,2,5
California,2006,2,5
Los Angeles County,2006,2,5
Colorado,2006,2,4.6
Connecticut,2006,2,4.4
Delaware,2006,2,3.8
District of Columbia,2006,2,5.8
Florida,2006,2,3.2
Georgia,2006,2,4.8
Hawaii,2006,2,2.8
Idaho,2006,2,3.7
Illinois,2006,2,4.9
Indiana,2006,2,5.1
Iowa,2006,2,3.8
Kansas,2006,2,4.6
Kentucky,2006,2,5.9
Louisiana,2006,2,4.9
Maine,2006,2,4.5
Maryland,2006,2,3.7
Massachusetts,2006,2,4.9
Michigan,2006,2,6.9
Minnesota,2006,2,4
Mississippi,2006,2,7.1
Missouri,2006,2,4.9
Montana,2006,2,3.8
Nebraska,2006,2,3.2
Nevada,2006,2,3.9
New Hampshire,2006,2,3.3
New Jersey,2006,2,4.9
New Mexico,2006,2,4.3
New York,2006,2,4.8
New York city,2006,2,5.4
North Carolina,2006,2,4.6
North Dakota,2006,2,3.2
Ohio,2006,2,5.4
Oklahoma,2006,2,4
Oregon,2006,2,5.4
Pennsylvania,2006,2,4.6
Rhode Island,2006,2,5.1
South Carolina,2006,2,6.5
South Dakota,2006,2,3.1
Tennessee,2006,2,5.3
Texas,2006,2,5.1
Utah,2006,2,3.4
Vermont,2006,2,3.5
Virginia,2006,2,3.1
Washington,2006,2,5
West Virginia,2006,2,4.7
Wisconsin,2006,2,4.7
Wyoming,2006,2,3.3
Alabama,2006,3,4.1
Alaska,2006,3,6.8
Arizona,2006,3,4.4
Arkansas,2006,3,5.1
California,2006,3,4.9
Los Angeles County,2006,3,4.9
Colorado,2006,3,4.5
Connecticut,2006,3,4.4
Delaware,2006,3,3.7
District of Columbia,2006,3,5.8
Florida,2006,3,3.1
Georgia,2006,3,4.8
Hawaii,2006,3,2.8
Idaho,2006,3,3.7
Illinois,2006,3,4.8
Indiana,2006,3,5.1
Iowa,2006,3,3.7
Kansas,2006,3,4.5
Kentucky,2006,3,5.8
Louisiana,2006,3,4.7
Maine,2006,3,4.4
Maryland,2006,3,3.8
Massachusetts,2006,3,4.9
Michigan,2006,3,6.9
Minnesota,2006,3,4
Mississippi,2006,3,6.7
Missouri,2006,3,4.8
Montana,2006,3,3.7
Nebraska,2006,3,3.2
Nevada,2006,3,4
New Hampshire,2006,3,3.3
New Jersey,2006,3,4.9
New Mexico,2006,3,4.2
New York,2006,3,4.7
New York city,2006,3,5.3
North Carolina,2006,3,4.6
North Dakota,2006,3,3.2
Ohio,2006,3,5.3
Oklahoma,2006,3,4
Oregon,2006,3,5.3
Pennsylvania,2006,3,4.6
Rhode Island,2006,3,5
South Carolina,2006,3,6.5
South Dakota,2006,3,3
Tennessee,2006,3,5.3
Texas,2006,3,5.1
Utah,2006,3,3.3
Vermont,2006,3,3.5
Virginia,2006,3,3.1
Washington,2006,3,5
West Virginia,2006,3,4.7
Wisconsin,2006,3,4.7
Wyoming,2006,3,3.2
Alabama,2006,4,4.1
Alaska,2006,4,6.7
Arizona,2006,4,4.4
Arkansas,2006,4,5.1
California,2006,4,4.9
Los Angeles County,2006,4,4.9
Colorado,2006,4,4.5
Connecticut,2006,4,4.3
Delaware,2006,4,3.6
District of Columbia,2006,4,5.8
Florida,2006,4,3.2
Georgia,2006,4,4.8
Hawaii,2006,4,2.8
Idaho,2006,4,3.6
Illinois,2006,4,4.6
Indiana,2006,4,5.1
Iowa,2006,4,3.6
Kansas,2006,4,4.4
Kentucky,2006,4,5.7
Louisiana,2006,4,4.5
Maine,2006,4,4.5
Maryland,2006,4,3.8
Massachusetts,2006,4,4.9
Michigan,2006,4,7
Minnesota,2006,4,3.9
Mississippi,2006,4,6.6
Missouri,2006,4,4.8
Montana,2006,4,3.7
Nebraska,2006,4,3.1
Nevada,2006,4,4
New Hampshire,2006,4,3.3
New Jersey,2006,4,4.9
New Mexico,2006,4,4.2
New York,2006,4,4.7
New York city,2006,4,5.3
North Carolina,2006,4,4.7
North Dakota,2006,4,3.2
Ohio,2006,4,5.3
Oklahoma,2006,4,4
Oregon,2006,4,5.3
Pennsylvania,2006,4,4.6
Rhode Island,2006,4,5
South Carolina,2006,4,6.5
South Dakota,2006,4,3
Tennessee,2006,4,5.4
Texas,2006,4,5.1
Utah,2006,4,3.2
Vermont,2006,4,3.5
Virginia,2006,4,3.1
Washington,2006,4,5
West Virginia,2006,4,4.8
Wisconsin,2006,4,4.7
Wyoming,2006,4,3.1
Alabama,2006,5,4.1
Alaska,2006,5,6.7
Arizona,2006,5,4.3
Arkansas,2006,5,5.2
California,2006,5,4.9
Los Angeles County,2006,5,4.8
Colorado,2006,5,4.4
Connecticut,2006,5,4.3
Delaware,2006,5,3.6
District of Columbia,2006,5,5.9
Florida,2006,5,3.2
Georgia,2006,5,4.8
Hawaii,2006,5,2.8
Idaho,2006,5,3.6
Illinois,2006,5,4.6
Indiana,2006,5,5.2
Iowa,2006,5,3.6
Kansas,2006,5,4.4
Kentucky,2006,5,5.7
Louisiana,2006,5,4.3
Maine,2006,5,4.5
Maryland,2006,5,3.9
Massachusetts,2006,5,4.9
Michigan,2006,5,7
Minnesota,2006,5,3.8
Mississippi,2006,5,6.5
Missouri,2006,5,4.8
Montana,2006,5,3.6
Nebraska,2006,5,3.1
Nevada,2006,5,4.1
New Hampshire,2006,5,3.3
New Jersey,2006,5,4.9
New Mexico,2006,5,4.2
New York,2006,5,4.7
New York city,2006,5,5.2
North Carolina,2006,5,4.7
North Dakota,2006,5,3.2
Ohio,2006,5,5.3
Oklahoma,2006,5,3.9
Oregon,2006,5,5.3
Pennsylvania,2006,5,4.7
Rhode Island,2006,5,5
South Carolina,2006,5,6.6
South Dakota,2006,5,3
Tennessee,2006,5,5.5
Texas,2006,5,5.1
Utah,2006,5,3.1
Vermont,2006,5,3.6
Virginia,2006,5,3.1
Washington,2006,5,5.1
West Virginia,2006,5,5
Wisconsin,2006,5,4.7
Wyoming,2006,5,3.1
Alabama,2006,6,4.1
Alaska,2006,6,6.6
Arizona,2006,6,4.3
Arkansas,2006,6,5.2
California,2006,6,4.9
Los Angeles County,2006,6,4.8
Colorado,2006,6,4.4
Connecticut,2006,6,4.3
Delaware,2006,6,3.6
District of Columbia,2006,6,5.9
Florida,2006,6,3.2
Georgia,2006,6,4.8
Hawaii,2006,6,2.8
Idaho,2006,6,3.5
Illinois,2006,6,4.5
Indiana,2006,6,5.2
Iowa,2006,6,3.6
Kansas,2006,6,4.4
Kentucky,2006,6,5.7
Louisiana,2006,6,4.2
Maine,2006,6,4.6
Maryland,2006,6,4
Massachusetts,2006,6,4.9
Michigan,2006,6,7.1
Minnesota,2006,6,3.8
Mississippi,2006,6,6.4
Missouri,2006,6,4.8
Montana,2006,6,3.6
Nebraska,2006,6,3.1
Nevada,2006,6,4.1
New Hampshire,2006,6,3.4
New Jersey,2006,6,4.9
New Mexico,2006,6,4.2
New York,2006,6,4.7
New York city,2006,6,5.1
North Carolina,2006,6,4.8
North Dakota,2006,6,3.2
Ohio,2006,6,5.4
Oklahoma,2006,6,4
Oregon,2006,6,5.3
Pennsylvania,2006,6,4.7
Rhode Island,2006,6,5
South Carolina,2006,6,6.6
South Dakota,2006,6,3.1
Tennessee,2006,6,5.5
Texas,2006,6,5
Utah,2006,6,3
Vermont,2006,6,3.6
Virginia,2006,6,3.1
Washington,2006,6,5.1
West Virginia,2006,6,5.1
Wisconsin,2006,6,4.7
Wyoming,2006,6,3.1
Alabama,2006,7,4.1
Alaska,2006,7,6.6
Arizona,2006,7,4.2
Arkansas,2006,7,5.2
California,2006,7,4.9
Los Angeles County,2006,7,4.8
Colorado,2006,7,4.4
Connecticut,2006,7,4.3
Delaware,2006,7,3.6
District of Columbia,2006,7,5.9
Florida,2006,7,3.2
Georgia,2006,7,4.8
Hawaii,2006,7,2.7
Idaho,2006,7,3.4
Illinois,2006,7,4.4
Indiana,2006,7,5.2
Iowa,2006,7,3.7
Kansas,2006,7,4.3
Kentucky,2006,7,5.7
Louisiana,2006,7,4.2
Maine,2006,7,4.6
Maryland,2006,7,4
Massachusetts,2006,7,4.9
Michigan,2006,7,7.1
Minnesota,2006,7,3.8
Mississippi,2006,7,6.4
Missouri,2006,7,4.8
Montana,2006,7,3.5
Nebraska,2006,7,3.1
Nevada,2006,7,4.1
New Hampshire,2006,7,3.4
New Jersey,2006,7,4.8
New Mexico,2006,7,4.2
New York,2006,7,4.6
New York city,2006,7,5
North Carolina,2006,7,4.8
North Dakota,2006,7,3.2
Ohio,2006,7,5.5
Oklahoma,2006,7,4
Oregon,2006,7,5.3
Pennsylvania,2006,7,4.7
Rhode Island,2006,7,4.9
South Carolina,2006,7,6.6
South Dakota,2006,7,3.1
Tennessee,2006,7,5.4
Texas,2006,7,5
Utah,2006,7,2.9
Vermont,2006,7,3.7
Virginia,2006,7,3.1
Washington,2006,7,5.1
West Virginia,2006,7,5.2
Wisconsin,2006,7,4.7
Wyoming,2006,7,3.2
Alabama,2006,8,4.1
Alaska,2006,8,6.5
Arizona,2006,8,4.2
Arkansas,2006,8,5.3
California,2006,8,4.9
Los Angeles County,2006,8,4.7
Colorado,2006,8,4.3
Connecticut,2006,8,4.3
Delaware,2006,8,3.5
District of Columbia,2006,8,5.8
Florida,2006,8,3.3
Georgia,2006,8,4.7
Hawaii,2006,8,2.6
Idaho,2006,8,3.4
Illinois,2006,8,4.4
Indiana,2006,8,5.1
Iowa,2006,8,3.7
Kansas,2006,8,4.3
Kentucky,2006,8,5.7
Louisiana,2006,8,4.2
Maine,2006,8,4.7
Maryland,2006,8,4
Massachusetts,2006,8,4.9
Michigan,2006,8,7.1
Minnesota,2006,8,3.9
Mississippi,2006,8,6.4
Missouri,2006,8,4.9
Montana,2006,8,3.4
Nebraska,2006,8,3.1
Nevada,2006,8,4.1
New Hampshire,2006,8,3.5
New Jersey,2006,8,4.8
New Mexico,2006,8,4.2
New York,2006,8,4.5
New York city,2006,8,4.8
North Carolina,2006,8,4.9
North Dakota,2006,8,3.2
Ohio,2006,8,5.5
Oklahoma,2006,8,4
Oregon,2006,8,5.3
Pennsylvania,2006,8,4.6
Rhode Island,2006,8,4.9
South Carolina,2006,8,6.5
South Dakota,2006,8,3.2
Tennessee,2006,8,5.3
Texas,2006,8,4.9
Utah,2006,8,2.8
Vermont,2006,8,3.8
Virginia,2006,8,3.2
Washington,2006,8,5.1
West Virginia,2006,8,5.2
Wisconsin,2006,8,4.8
Wyoming,2006,8,3.2
Alabama,2006,9,4.1
Alaska,2006,9,6.5
Arizona,2006,9,4.1
Arkansas,2006,9,5.3
California,2006,9,4.9
Los Angeles County,2006,9,4.7
Colorado,2006,9,4.2
Connecticut,2006,9,4.3
Delaware,2006,9,3.5
District of Columbia,2006,9,5.8
Florida,2006,9,3.3
Georgia,2006,9,4.7
Hawaii,2006,9,2.5
Idaho,2006,9,3.3
Illinois,2006,9,4.3
Indiana,2006,9,5.1
Iowa,2006,9,3.7
Kansas,2006,9,4.3
Kentucky,2006,9,5.7
Louisiana,2006,9,4.3
Maine,2006,9,4.7
Maryland,2006,9,4
Massachusetts,2006,9,4.9
Michigan,2006,9,7.1
Minnesota,2006,9,4
Mississippi,2006,9,6.3
Missouri,2006,9,4.9
Montana,2006,9,3.4
Nebraska,2006,9,3.1
Nevada,2006,9,4.1
New Hampshire,2006,9,3.6
New Jersey,2006,9,4.6
New Mexico,2006,9,4.2
New York,2006,9,4.4
New York city,2006,9,4.7
North Carolina,2006,9,4.9
North Dakota,2006,9,3.3
Ohio,2006,9,5.5
Oklahoma,2006,9,4
Oregon,2006,9,5.4
Pennsylvania,2006,9,4.6
Rhode Island,2006,9,4.9
South Carolina,2006,9,6.4
South Dakota,2006,9,3.2
Tennessee,2006,9,5.2
Texas,2006,9,4.7
Utah,2006,9,2.8
Vermont,2006,9,3.8
Virginia,2006,9,3.2
Washington,2006,9,5.1
West Virginia,2006,9,5.2
Wisconsin,2006,9,4.8
Wyoming,2006,9,3.2
Alabama,2006,10,4
Alaska,2006,10,6.5
Arizona,2006,10,4
Arkansas,2006,10,5.3
California,2006,10,4.9
Los Angeles County,2006,10,4.7
Colorado,2006,10,4.1
Connecticut,2006,10,4.3
Delaware,2006,10,3.4
District of Columbia,2006,10,5.8
Florida,2006,10,3.3
Georgia,2006,10,4.6
Hawaii,2006,10,2.4
Idaho,2006,10,3.3
Illinois,2006,10,4.4
Indiana,2006,10,5
Iowa,2006,10,3.7
Kansas,2006,10,4.3
Kentucky,2006,10,5.7
Louisiana,2006,10,4.3
Maine,2006,10,4.7
Maryland,2006,10,3.9
Massachusetts,2006,10,4.9
Michigan,2006,10,7.1
Minnesota,2006,10,4.1
Mississippi,2006,10,6.3
Missouri,2006,10,4.9
Montana,2006,10,3.3
Nebraska,2006,10,3.1
Nevada,2006,10,4.1
New Hampshire,2006,10,3.6
New Jersey,2006,10,4.5
New Mexico,2006,10,4.1
New York,2006,10,4.3
New York city,2006,10,4.6
North Carolina,2006,10,4.9
North Dakota,2006,10,3.2
Ohio,2006,10,5.5
Oklahoma,2006,10,4.1
Oregon,2006,10,5.3
Pennsylvania,2006,10,4.5
Rhode Island,2006,10,4.8
South Carolina,2006,10,6.4
South Dakota,2006,10,3.2
Tennessee,2006,10,5
Texas,2006,10,4.6
Utah,2006,10,2.7
Vermont,2006,10,3.9
Virginia,2006,10,3.1
Washington,2006,10,5.1
West Virginia,2006,10,5.1
Wisconsin,2006,10,4.8
Wyoming,2006,10,3.2
Alabama,2006,11,4
Alaska,2006,11,6.4
Arizona,2006,11,4
Arkansas,2006,11,5.2
California,2006,11,4.9
Los Angeles County,2006,11,4.7
Colorado,2006,11,3.9
Connecticut,2006,11,4.3
Delaware,2006,11,3.4
District of Columbia,2006,11,5.7
Florida,2006,11,3.3
Georgia,2006,11,4.5
Hawaii,2006,11,2.4
Idaho,2006,11,3.2
Illinois,2006,11,4.4
Indiana,2006,11,4.9
Iowa,2006,11,3.7
Kansas,2006,11,4.3
Kentucky,2006,11,5.6
Louisiana,2006,11,4.3
Maine,2006,11,4.6
Maryland,2006,11,3.8
Massachusetts,2006,11,4.9
Michigan,2006,11,7
Minnesota,2006,11,4.2
Mississippi,2006,11,6.3
Missouri,2006,11,4.9
Montana,2006,11,3.2
Nebraska,2006,11,3.1
Nevada,2006,11,4.1
New Hampshire,2006,11,3.6
New Jersey,2006,11,4.4
New Mexico,2006,11,4
New York,2006,11,4.3
New York city,2006,11,4.6
North Carolina,2006,11,4.8
North Dakota,2006,11,3.2
Ohio,2006,11,5.5
Oklahoma,2006,11,4.1
Oregon,2006,11,5.3
Pennsylvania,2006,11,4.4
Rhode Island,2006,11,4.8
South Carolina,2006,11,6.2
South Dakota,2006,11,3.2
Tennessee,2006,11,4.8
Texas,2006,11,4.5
Utah,2006,11,2.6
Vermont,2006,11,3.9
Virginia,2006,11,3.1
Washington,2006,11,5
West Virginia,2006,11,4.9
Wisconsin,2006,11,4.8
Wyoming,2006,11,3.1
Alabama,2006,12,3.9
Alaska,2006,12,6.4
Arizona,2006,12,3.9
Arkansas,2006,12,5.2
California,2006,12,4.9
Los Angeles County,2006,12,4.7
Colorado,2006,12,3.8
Connecticut,2006,12,4.3
Delaware,2006,12,3.4
District of Columbia,2006,12,5.6
Florida,2006,12,3.4
Georgia,2006,12,4.4
Hawaii,2006,12,2.4
Idaho,2006,12,3.2
Illinois,2006,12,4.4
Indiana,2006,12,4.8
Iowa,2006,12,3.7
Kansas,2006,12,4.3
Kentucky,2006,12,5.6
Louisiana,2006,12,4.3
Maine,2006,12,4.5
Maryland,2006,12,3.7
Massachusetts,2006,12,4.8
Michigan,2006,12,7
Minnesota,2006,12,4.3
Mississippi,2006,12,6.3
Missouri,2006,12,4.9
Montana,2006,12,3
Nebraska,2006,12,3
Nevada,2006,12,4.1
New Hampshire,2006,12,3.6
New Jersey,2006,12,4.3
New Mexico,2006,12,3.9
New York,2006,12,4.2
New York city,2006,12,4.6
North Carolina,2006,12,4.7
North Dakota,2006,12,3.2
Ohio,2006,12,5.4
Oklahoma,2006,12,4.2
Oregon,2006,12,5.2
Pennsylvania,2006,12,4.4
Rhode Island,2006,12,4.8
South Carolina,2006,12,6.1
South Dakota,2006,12,3.1
Tennessee,2006,12,4.7
Texas,2006,12,4.4
Utah,2006,12,2.5
Vermont,2006,12,3.9
Virginia,2006,12,3
Washington,2006,12,4.9
West Virginia,2006,12,4.8
Wisconsin,2006,12,4.8
Wyoming,2006,12,3
Alabama,2010,1,11.7
Alaska,2010,1,8
Arizona,2010,1,10.9
Arkansas,2010,1,8.2
California,2010,1,12.2
Los Angeles County,2010,1,12.3
Colorado,2010,1,8.3
Connecticut,2010,1,9
Delaware,2010,1,8.8
District of Columbia,2010,1,9.8
Florida,2010,1,11.3
Georgia,2010,1,10.5
Hawaii,2010,1,7.1
Idaho,2010,1,9.2
Illinois,2010,1,11.3
Indiana,2010,1,11
Iowa,2010,1,6.4
Kansas,2010,1,7.2
Kentucky,2010,1,10.6
Louisiana,2010,1,7.4
Maine,2010,1,8.2
Maryland,2010,1,7.8
Massachusetts,2010,1,8.8
Michigan,2010,1,13.9
Minnesota,2010,1,7.7
Mississippi,2010,1,10.8
Missouri,2010,1,9.8
Montana,2010,1,7.3
Nebraska,2010,1,4.9
Nevada,2010,1,13
New Hampshire,2010,1,6.3
New Jersey,2010,1,9.8
New Mexico,2010,1,8
New York,2010,1,8.9
New York city,2010,1,10.1
North Carolina,2010,1,11.4
North Dakota,2010,1,4
Ohio,2010,1,11.1
Oklahoma,2010,1,7.1
Oregon,2010,1,10.9
Pennsylvania,2010,1,8.7
Rhode Island,2010,1,11.1
South Carolina,2010,1,11.7
South Dakota,2010,1,5.1
Tennessee,2010,1,10.4
Texas,2010,1,8.3
Utah,2010,1,7.9
Vermont,2010,1,6.3
Virginia,2010,1,7.4
Washington,2010,1,10.4
West Virginia,2010,1,8.6
Wisconsin,2010,1,9.3
Wyoming,2010,1,7.1
Alabama,2010,2,11.6
Alaska,2010,2,8
Arizona,2010,2,10.8
Arkansas,2010,2,8.2
California,2010,2,12.2
Los Angeles County,2010,2,12.3
Colorado,2010,2,8.5
Connecticut,2010,2,9
Delaware,2010,2,8.7
District of Columbia,2010,2,9.7
Florida,2010,2,11.2
Georgia,2010,2,10.6
Hawaii,2010,2,7
Idaho,2010,2,9.2
Illinois,2010,2,11.3
Indiana,2010,2,11
Iowa,2010,2,6.3
Kansas,2010,2,7.2
Kentucky,2010,2,10.6
Louisiana,2010,2,7.5
Maine,2010,2,8.2
Maryland,2010,2,7.8
Massachusetts,2010,2,8.7
Michigan,2010,2,13.7
Minnesota,2010,2,7.7
Mississippi,2010,2,10.9
Missouri,2010,2,9.8
Montana,2010,2,7.4
Nebraska,2010,2,4.8
Nevada,2010,2,13.2
New Hampshire,2010,2,6.2
New Jersey,2010,2,9.7
New Mexico,2010,2,8
New York,2010,2,8.8
New York city,2010,2,10
North Carolina,2010,2,11.4
North Dakota,2010,2,4
Ohio,2010,2,11
Oklahoma,2010,2,7.1
Oregon,2010,2,10.9
Pennsylvania,2010,2,8.8
Rhode Island,2010,2,11.1
South Carolina,2010,2,11.7
South Dakota,2010,2,5.1
Tennessee,2010,2,10.3
Texas,2010,2,8.3
Utah,2010,2,7.9
Vermont,2010,2,6.3
Virginia,2010,2,7.5
Washington,2010,2,10.4
West Virginia,2010,2,8.6
Wisconsin,2010,2,9.2
Wyoming,2010,2,7.1
Alabama,2010,3,11.4
Alaska,2010,3,8
Arizona,2010,3,10.7
Arkansas,2010,3,8.2
California,2010,3,12.3
Los Angeles County,2010,3,12.4
Colorado,2010,3,8.6
Connecticut,2010,3,9.1
Delaware,2010,3,8.7
District of Columbia,2010,3,9.5
Florida,2010,3,11.2
Georgia,2010,3,10.6
Hawaii,2010,3,7
Idaho,2010,3,9.1
Illinois,2010,3,11.1
Indiana,2010,3,10.9
Iowa,2010,3,6.2
Kansas,2010,3,7.2
Kentucky,2010,3,10.5
Louisiana,2010,3,7.6
Maine,2010,3,8.2
Maryland,2010,3,7.8
Massachusetts,2010,3,8.7
Michigan,2010,3,13.5
Minnesota,2010,3,7.6
Mississippi,2010,3,10.8
Missouri,2010,3,9.7
Montana,2010,3,7.4
Nebraska,2010,3,4.8
Nevada,2010,3,13.4
New Hampshire,2010,3,6.1
New Jersey,2010,3,9.7
New Mexico,2010,3,8.1
New York,2010,3,8.8
New York city,2010,3,9.9
North Carolina,2010,3,11.4
North Dakota,2010,3,3.9
Ohio,2010,3,10.9
Oklahoma,2010,3,7
Oregon,2010,3,10.9
Pennsylvania,2010,3,8.8
Rhode Island,2010,3,11.2
South Carolina,2010,3,11.5
South Dakota,2010,3,5.1
Tennessee,2010,3,10.1
Texas,2010,3,8.3
Utah,2010,3,8
Vermont,2010,3,6.2
Virginia,2010,3,7.4
Washington,2010,3,10.3
West Virginia,2010,3,8.6
